"C_ID","C_EquipmentSpend","C_ApparelSpend","C_FootwearSpend","C_Gender","C_Age","C_State","C_Area","C_DeviceType","C_ShoppingCart","C_EmailAd","C_ShoppingDuration","C_TimeOfShopping","C_Number_of_Orders","C_Reviews","C_OrderToDelivery","C_Payment","App_Discounts","App_Tenure","App_Referral"
"CXAUQ_413",40,102,0,"M",28,"QLD","Urban","Phone_iOS","App","Weekly",17,"12:00 PM - 6:00 PM",4,2,3,"eWallet","Y",17,0
"CXAUQ_2794",750,77,279,"F",59,"NSW","Rural","Tablet_Android","Browser","Monthly",37,"6:00 PM - 12:00 AM",3,4,4,"BNPL","N",0,0
"CXAUQ_1436",40,234,50,"M",28,"VIC","Rural","Phone_iOS","App","Weekly",46,"6:00 PM - 12:00 AM",4,0,4,"eWallet","Y",22,0
"CXAUQ_358",1200,194,0,"M",57,"ACT","Urban","Phone_Android","App","Monthly",14,"12:00 PM - 6:00 PM",4,5,4,"BNPL","Y",11,0
"CXAUQ_2181",1300,232,354,"F",46,"NSW","Urban","Tablet_Android","App","Daily",35,"6:00 AM - 12:00 PM",6,5,4,"BNPL","Y",19,0
"CXAUQ_338",650,161,0,"M",40,"VIC","Urban","Tablet_iOS","App","Weekly",10,"12:00 PM - 6:00 PM",1,2,4,"BNPL","Y",6,1
"CXAUQ_971",1350,57,0,"M",51,"TAS","Urban","Phone_Android","Browser","Monthly",32,"12:00 AM - 6:00 AM",1,5,4,"BNPL","N",0,0
"CXAUQ_801",300,77,189,"F",28,"VIC","Urban","Phone_iOS","Browser","Daily",47,"12:00 AM - 6:00 AM",6,4,3,"eWallet","N",0,0
"CXAUQ_1585",1450,183,398,"F",60,"VIC","Rural","Tablet_Android","App","Weekly",9,"6:00 PM - 12:00 AM",7,5,4,"BNPL","Y",30,0
"CXAUQ_452",650,172,0,"F",51,"NSW","Urban","Tablet_iOS","Browser","Weekly",30,"12:00 PM - 6:00 PM",2,4,4,"BNPL","N",0,0
"CXAUQ_1180",40,50,325,"M",39,"VIC","Urban","Phone_iOS","Browser","Monthly",51,"12:00 AM - 6:00 AM",3,2,2,"BNPL","N",0,0
"CXAUQ_1948",40,139,351,"M",38,"VIC","Urban","Phone_iOS","Browser","Weekly",0,"6:00 AM - 12:00 PM",1,1,2,"BNPL","N",0,0
"CXAUQ_1918",40,154,254,"F",34,"VIC","Rural","Phone_iOS","App","Daily",56,"6:00 AM - 12:00 PM",5,1,3,"BNPL","Y",3,0
"CXAUQ_574",40,63,40,"F",58,"VIC","Urban","Phone_Android","App","Daily",56,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",26,0
"CXAUQ_2222",40,111,353,"F",22,"VIC","Rural","Tablet_iOS","Browser","Weekly",25,"6:00 AM - 12:00 PM",1,2,2,"BNPL","N",0,0
"CXAUQ_324",40,290,0,"F",27,"NSW","Urban","Tablet_iOS","Browser","Weekly",51,"12:00 PM - 6:00 PM",2,1,3,"eWallet","N",0,0
"CXAUQ_2637",40,158,40,"M",24,"NSW","Urban","Tablet_iOS","Browser","Daily",55,"6:00 PM - 12:00 AM",6,1,3,"eWallet","N",0,0
"CXAUQ_1215",550,191,110,"M",36,"QLD","Urban","Phone_Android","App","Weekly",23,"12:00 AM - 6:00 AM",4,3,4,"eWallet","Y",27,6
"CXAUQ_2445",40,50,281,"F",37,"NSW","Urban","Phone_Android","Browser","Daily",53,"6:00 AM - 12:00 PM",5,3,3,"eWallet","N",0,0
"CXAUQ_878",1200,50,0,"M",58,"ACT","Rural","Tablet_Android","Browser","Weekly",5,"12:00 AM - 6:00 AM",1,5,4,"eWallet","N",0,0
"CXAUQ_1143",1550,56,253,"M",44,"NSW","Urban","Tablet_Android","Browser","Weekly",7,"12:00 AM - 6:00 AM",6,5,4,"BNPL","N",0,0
"CXAUQ_298",40,150,0,"F",25,"NSW","Urban","Tablet_iOS","Browser","Daily",9,"12:00 PM - 6:00 PM",5,2,3,"eWallet","N",0,0
"CXAUQ_1159",40,50,448,"F",21,"WA","Urban","Phone_iOS","Browser","Daily",8,"12:00 AM - 6:00 AM",1,3,1,"BNPL","N",0,0
"CXAUQ_2108",1450,90,58,"F",47,"SA","Rural","Phone_Android","Browser","Monthly",32,"6:00 AM - 12:00 PM",12,5,4,"eWallet","N",0,0
"CXAUQ_2284",700,290,40,"M",38,"NSW","Rural","Tablet_Android","Browser","Daily",38,"6:00 AM - 12:00 PM",2,1,4,"eWallet","N",0,0
"CXAUQ_2151",350,50,40,"F",31,"TAS","Rural","Phone_iOS","Browser","Daily",16,"6:00 AM - 12:00 PM",1,2,4,"eWallet","N",0,0
"CXAUQ_493",40,255,0,"M",23,"QLD","Urban","Phone_iOS","Browser","Weekly",32,"12:00 PM - 6:00 PM",6,1,3,"eWallet","N",0,0
"CXAUQ_1559",40,50,500,"M",24,"NSW","Urban","Phone_iOS","Browser","Daily",36,"6:00 PM - 12:00 AM",1,2,1,"BNPL","N",0,0
"CXAUQ_1257",850,50,373,"F",59,"QLD","Rural","Tablet_Android","Browser","Weekly",29,"12:00 AM - 6:00 AM",5,4,4,"BNPL","N",0,0
"CXAUQ_2147",800,165,219,"M",52,"TAS","Rural","Phone_Android","Browser","Weekly",30,"6:00 AM - 12:00 PM",3,5,4,"BNPL","N",0,0
"CXAUQ_1467",700,151,307,"M",44,"QLD","Rural","Tablet_iOS","Browser","Monthly",17,"6:00 PM - 12:00 AM",6,4,4,"BNPL","N",0,0
"CXAUQ_1845",40,195,306,"F",22,"VIC","Urban","Phone_iOS","Browser","Daily",41,"6:00 AM - 12:00 PM",1,1,2,"BNPL","N",0,0
"CXAUQ_1917",40,101,488,"F",23,"TAS","Urban","Phone_iOS","App","Weekly",56,"6:00 AM - 12:00 PM",1,2,2,"BNPL","Y",5,0
"CXAUQ_1290",40,83,233,"F",34,"TAS","Urban","Phone_iOS","Browser","Monthly",3,"6:00 PM - 12:00 AM",4,5,1,"BNPL","N",0,0
"CXAUQ_661",40,50,40,"M",25,"ACT","Urban","Phone_iOS","App","Daily",19,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",30,8
"CXAUQ_1591",750,172,310,"F",47,"VIC","Rural","Tablet_iOS","Browser","Weekly",55,"6:00 PM - 12:00 AM",14,3,4,"BNPL","N",0,0
"CXAUQ_2009",1100,50,100,"M",59,"QLD","Urban","Tablet_Android","Browser","Monthly",22,"6:00 AM - 12:00 PM",12,5,4,"eWallet","N",0,0
"CXAUQ_1864",40,251,44,"F",29,"TAS","Rural","Phone_iOS","Browser","Weekly",25,"6:00 AM - 12:00 PM",4,3,4,"eWallet","N",0,0
"CXAUQ_38",40,115,0,"M",21,"VIC","Urban","Phone_iOS","App","Daily",43,"12:00 PM - 6:00 PM",1,3,3,"eWallet","Y",13,8
"CXAUQ_1495",40,203,383,"F",36,"QLD","Urban","Phone_iOS","App","Monthly",0,"6:00 PM - 12:00 AM",4,3,2,"BNPL","Y",17,0
"CXAUQ_1415",850,192,214,"F",53,"ACT","Rural","Phone_Android","Browser","Weekly",36,"6:00 PM - 12:00 AM",2,4,4,"BNPL","N",0,0
"CXAUQ_1700",40,91,180,"F",50,"NSW","Urban","Phone_Android","Browser","Daily",47,"6:00 PM - 12:00 AM",1,4,3,"eWallet","N",0,0
"CXAUQ_1109",40,206,301,"M",29,"SA","Urban","Phone_Android","Browser","Weekly",58,"12:00 AM - 6:00 AM",2,3,1,"BNPL","N",0,0
"CXAUQ_1173",40,282,163,"M",37,"SA","Urban","Phone_iOS","Browser","Weekly",10,"12:00 AM - 6:00 AM",2,4,3,"eWallet","N",0,0
"CXAUQ_1355",1600,50,348,"F",59,"VIC","Urban","Tablet_Android","Browser","Monthly",29,"6:00 PM - 12:00 AM",9,5,4,"BNPL","N",0,0
"CXAUQ_1022",400,52,176,"F",37,"NSW","Rural","Phone_iOS","Browser","Daily",51,"12:00 AM - 6:00 AM",5,1,4,"eWallet","N",0,0
"CXAUQ_543",1050,111,0,"F",45,"QLD","Urban","Phone_iOS","Browser","Weekly",31,"12:00 PM - 6:00 PM",7,4,4,"BNPL","N",0,0
"CXAUQ_1307",400,152,40,"M",42,"QLD","Urban","Phone_iOS","Browser","Weekly",47,"6:00 PM - 12:00 AM",6,1,3,"eWallet","N",0,0
"CXAUQ_824",40,170,170,"F",42,"WA","Rural","Phone_iOS","App","Weekly",54,"12:00 AM - 6:00 AM",2,1,4,"Card","Y",6,0
"CXAUQ_710",750,245,498,"M",30,"NSW","Urban","Phone_iOS","Browser","Daily",4,"12:00 PM - 6:00 PM",5,3,4,"Card","N",0,0
"CXAUQ_2352",1150,117,373,"F",47,"NSW","Urban","Tablet_Android","App","Daily",5,"6:00 AM - 12:00 PM",10,4,4,"BNPL","Y",24,0
"CXAUQ_665",1050,50,0,"M",48,"SA","Urban","Tablet_iOS","App","Weekly",50,"12:00 PM - 6:00 PM",7,4,4,"Card","Y",19,0
"CXAUQ_809",750,241,496,"F",33,"VIC","Urban","Tablet_iOS","App","Daily",47,"12:00 AM - 6:00 AM",3,3,4,"BNPL","Y",29,0
"CXAUQ_1028",265,94,376,"M",68,"QLD","Rural","Tablet_iOS","Browser","Daily",57,"12:00 PM - 6:00 PM",4,1,4,"Card","N",0,0
"CXAUQ_974",550,230,345,"M",44,"NT","Rural","Phone_iOS","Browser","Monthly",22,"12:00 AM - 6:00 AM",9,3,4,"BNPL","N",0,0
"CXAUQ_753",40,141,71,"M",20,"WA","Rural","Phone_Android","App","Weekly",24,"12:00 PM - 6:00 PM",3,1,4,"eWallet","Y",9,0
"CXAUQ_2799",1350,217,41,"M",56,"TAS","Rural","Tablet_Android","Browser","Monthly",3,"6:00 PM - 12:00 AM",7,4,4,"BNPL","N",0,0
"CXAUQ_486",1250,185,0,"M",44,"ACT","Urban","Tablet_Android","App","Monthly",47,"12:00 PM - 6:00 PM",4,5,4,"BNPL","Y",11,0
"CXAUQ_1538",40,216,364,"F",24,"NSW","Rural","Tablet_iOS","Browser","Daily",33,"6:00 PM - 12:00 AM",2,2,2,"BNPL","N",0,0
"CXAUQ_2208",40,112,488,"M",25,"NSW","Urban","Phone_iOS","Browser","Daily",30,"6:00 AM - 12:00 PM",1,1,2,"BNPL","N",0,0
"CXAUQ_2117",40,81,486,"M",38,"ACT","Urban","Phone_iOS","App","Monthly",9,"6:00 AM - 12:00 PM",6,3,1,"BNPL","Y",25,0
"CXAUQ_1166",1250,87,93,"M",44,"NT","Urban","Tablet_Android","Browser","Monthly",15,"12:00 AM - 6:00 AM",1,3,4,"eWallet","N",0,0
"CXAUQ_1883",40,165,384,"F",35,"VIC","Urban","Phone_iOS","App","Daily",60,"6:00 AM - 12:00 PM",2,2,2,"BNPL","Y",23,0
"CXAUQ_1012",287,153,451,"F",62,"WA","Rural","Tablet_iOS","Browser","Daily",2,"12:00 AM - 6:00 AM",5,2,4,"eWallet","N",0,0
"CXAUQ_1119",500,149,51,"M",36,"NSW","Urban","Tablet_Android","Browser","Daily",44,"12:00 AM - 6:00 AM",3,1,4,"eWallet","N",0,0
"CXAUQ_2449",1000,53,499,"F",54,"NSW","Rural","Tablet_Android","App","Daily",34,"6:00 AM - 12:00 PM",12,3,4,"BNPL","Y",24,0
"CXAUQ_368",350,88,0,"F",30,"NSW","Urban","Tablet_iOS","Browser","Daily",53,"12:00 PM - 6:00 PM",2,3,3,"Card","N",0,0
"CXAUQ_1867",40,64,167,"M",39,"VIC","Rural","Phone_iOS","Browser","Daily",58,"6:00 AM - 12:00 PM",1,1,4,"eWallet","N",0,0
"CXAUQ_2804",1050,168,100,"M",58,"WA","Rural","Tablet_Android","App","Weekly",30,"6:00 PM - 12:00 AM",10,4,4,"BNPL","Y",19,0
"CXAUQ_201",40,246,321,"M",29,"VIC","Rural","Phone_iOS","App","Weekly",2,"12:00 PM - 6:00 PM",6,3,2,"BNPL","Y",9,5
"CXAUQ_2034",1600,191,40,"M",50,"NSW","Urban","Tablet_Android","App","Daily",42,"6:00 AM - 12:00 PM",3,4,4,"eWallet","Y",25,0
"CXAUQ_1928",40,157,324,"M",48,"VIC","Urban","Tablet_iOS","Browser","Daily",56,"6:00 AM - 12:00 PM",6,3,1,"BNPL","N",0,0
"CXAUQ_2700",450,128,296,"M",29,"VIC","Urban","Phone_Android","Browser","Weekly",5,"6:00 PM - 12:00 AM",2,1,4,"Card","N",0,0
"CXAUQ_1764",250,50,209,"F",21,"NSW","Rural","Phone_Android","App","Daily",7,"6:00 PM - 12:00 AM",3,1,3,"BNPL","Y",14,0
"CXAUQ_1225",850,186,213,"M",42,"NSW","Rural","Tablet_iOS","Browser","Daily",8,"12:00 AM - 6:00 AM",10,3,4,"BNPL","N",0,0
"CXAUQ_405",300,163,0,"M",35,"NSW","Rural","Tablet_iOS","Browser","Daily",1,"12:00 PM - 6:00 PM",1,2,4,"Card","N",0,0
"CXAUQ_760",40,240,120,"M",24,"VIC","Urban","Phone_Android","App","Weekly",9,"12:00 PM - 6:00 PM",5,1,2,"BNPL","Y",2,0
"CXAUQ_1015",40,50,290,"M",25,"NSW","Urban","Phone_iOS","Browser","Daily",3,"12:00 AM - 6:00 AM",1,3,1,"BNPL","N",0,0
"CXAUQ_702",40,50,40,"F",59,"ACT","Rural","Phone_Android","Browser","Weekly",22,"12:00 PM - 6:00 PM",1,5,4,"Card","N",0,0
"CXAUQ_1986",40,170,40,"F",24,"NSW","Rural","Phone_iOS","App","Daily",30,"6:00 AM - 12:00 PM",4,3,4,"eWallet","Y",22,0
"CXAUQ_1499",350,113,389,"F",33,"NSW","Urban","Phone_iOS","App","Daily",22,"6:00 PM - 12:00 AM",4,3,2,"BNPL","Y",20,0
"CXAUQ_1361",40,121,228,"M",21,"NSW","Urban","Phone_iOS","App","Weekly",10,"6:00 PM - 12:00 AM",3,2,2,"BNPL","Y",22,6
"CXAUQ_478",1250,81,0,"F",49,"SA","Urban","Tablet_Android","Browser","Monthly",55,"12:00 PM - 6:00 PM",2,5,4,"BNPL","N",0,0
"CXAUQ_76",600,284,442,"F",57,"TAS","Rural","Tablet_Android","App","Monthly",51,"12:00 PM - 6:00 PM",3,4,4,"Card","Y",24,0
"CXAUQ_805",40,220,285,"M",43,"VIC","Urban","Tablet_Android","Browser","Daily",32,"12:00 AM - 6:00 AM",1,4,3,"Card","N",0,0
"CXAUQ_1298",40,189,74,"M",50,"VIC","Urban","Phone_iOS","Browser","Daily",17,"6:00 PM - 12:00 AM",8,4,3,"eWallet","N",0,0
"CXAUQ_160",400,144,450,"M",43,"NSW","Urban","Phone_iOS","Browser","Daily",46,"12:00 PM - 6:00 PM",4,3,2,"BNPL","N",0,0
"CXAUQ_2819",550,293,42,"F",31,"NSW","Urban","Phone_Android","Browser","Daily",10,"6:00 PM - 12:00 AM",4,3,4,"BNPL","N",0,0
"CXAUQ_2631",40,165,189,"F",27,"ACT","Urban","Tablet_iOS","App","Daily",45,"6:00 PM - 12:00 AM",2,1,3,"eWallet","Y",22,2
"CXAUQ_1455",300,98,269,"M",31,"TAS","Urban","Tablet_iOS","Browser","Weekly",5,"6:00 PM - 12:00 AM",5,2,1,"BNPL","N",0,0
"CXAUQ_672",550,149,350,"F",36,"NSW","Urban","Phone_iOS","Browser","Daily",29,"12:00 PM - 6:00 PM",3,3,4,"eWallet","N",0,0
"CXAUQ_1261",40,151,116,"M",24,"SA","Urban","Phone_Android","Browser","Monthly",22,"12:00 AM - 6:00 AM",3,3,3,"eWallet","N",0,0
"CXAUQ_1382",40,159,421,"F",24,"NSW","Rural","Tablet_iOS","App","Daily",31,"6:00 PM - 12:00 AM",1,1,3,"BNPL","Y",14,0
"CXAUQ_1045",40,285,316,"F",29,"WA","Urban","Phone_iOS","App","Daily",32,"12:00 AM - 6:00 AM",1,1,2,"BNPL","Y",23,0
"CXAUQ_2099",40,147,284,"F",24,"NSW","Rural","Tablet_iOS","Browser","Daily",8,"6:00 AM - 12:00 PM",3,1,3,"BNPL","N",0,0
"CXAUQ_2404",500,127,181,"M",30,"QLD","Urban","Phone_iOS","App","Monthly",47,"6:00 AM - 12:00 PM",1,3,4,"eWallet","Y",20,0
"CXAUQ_1814",40,210,303,"F",46,"VIC","Urban","Tablet_Android","Browser","Daily",43,"6:00 AM - 12:00 PM",9,4,1,"BNPL","N",0,0
"CXAUQ_2026",40,50,157,"M",25,"NSW","Urban","Tablet_iOS","App","Daily",7,"6:00 AM - 12:00 PM",1,1,3,"eWallet","Y",29,0
"CXAUQ_1028",550,201,344,"F",45,"TAS","Urban","Phone_iOS","Browser","Monthly",39,"12:00 AM - 6:00 AM",2,2,4,"BNPL","N",0,0
"CXAUQ_2394",250,63,397,"M",24,"ACT","Urban","Phone_iOS","Browser","Monthly",44,"6:00 AM - 12:00 PM",4,1,2,"BNPL","N",0,0
"CXAUQ_2824",40,157,383,"M",28,"NSW","Rural","Phone_Android","App","Daily",0,"6:00 PM - 12:00 AM",6,1,4,"eWallet","Y",14,0
"CXAUQ_682",1200,199,0,"M",42,"NSW","Urban","Tablet_Android","App","Daily",15,"12:00 PM - 6:00 PM",3,4,4,"BNPL","Y",14,0
"CXAUQ_885",850,220,0,"F",57,"TAS","Urban","Tablet_Android","App","Monthly",57,"12:00 AM - 6:00 AM",14,5,4,"BNPL","Y",17,0
"CXAUQ_2553",40,50,320,"M",52,"SA","Urban","Phone_iOS","App","Daily",46,"6:00 PM - 12:00 AM",1,3,3,"eWallet","Y",23,0
"CXAUQ_2111",40,166,40,"M",43,"NSW","Rural","Phone_iOS","Browser","Daily",39,"6:00 AM - 12:00 PM",5,2,4,"eWallet","N",0,0
"CXAUQ_928",40,209,105,"M",21,"SA","Urban","Tablet_iOS","App","Daily",2,"12:00 AM - 6:00 AM",6,3,1,"BNPL","Y",24,0
"CXAUQ_284",1150,223,0,"M",58,"VIC","Rural","Phone_Android","App","Monthly",55,"12:00 PM - 6:00 PM",1,4,4,"BNPL","Y",4,0
"CXAUQ_532",1100,209,0,"M",43,"QLD","Urban","Phone_Android","Browser","Monthly",33,"12:00 PM - 6:00 PM",8,5,4,"BNPL","N",0,0
"CXAUQ_1024",209,65,231,"M",61,"WA","Urban","Tablet_Android","Browser","Daily",53,"12:00 AM - 6:00 AM",3,5,3,"eWallet","N",0,0
"CXAUQ_2693",450,50,40,"M",24,"WA","Urban","Tablet_Android","Browser","Weekly",24,"6:00 PM - 12:00 AM",1,1,4,"Card","N",0,0
"CXAUQ_1786",1150,163,425,"M",59,"NSW","Rural","Tablet_Android","Browser","Daily",19,"6:00 PM - 12:00 AM",2,3,4,"BNPL","N",0,0
"CXAUQ_1539",40,60,350,"F",30,"TAS","Urban","Tablet_iOS","Browser","Weekly",26,"6:00 PM - 12:00 AM",3,1,2,"BNPL","N",0,0
"CXAUQ_469",40,72,0,"M",60,"NSW","Rural","Phone_iOS","App","Daily",51,"12:00 PM - 6:00 PM",1,2,4,"eWallet","Y",11,0
"CXAUQ_2079",40,159,404,"F",21,"QLD","Rural","Phone_iOS","Browser","Daily",8,"6:00 AM - 12:00 PM",5,3,2,"BNPL","N",0,0
"CXAUQ_2573",1200,190,338,"F",59,"NSW","Rural","Phone_Android","Browser","Daily",30,"6:00 PM - 12:00 AM",2,5,4,"BNPL","N",0,0
"CXAUQ_2256",1200,256,40,"F",42,"NSW","Urban","Phone_Android","App","Daily",24,"6:00 AM - 12:00 PM",3,4,4,"eWallet","Y",17,0
"CXAUQ_2551",40,60,40,"M",35,"NSW","Urban","Tablet_iOS","App","Daily",15,"6:00 PM - 12:00 AM",5,1,3,"eWallet","Y",25,0
"CXAUQ_1967",40,82,379,"F",60,"WA","Rural","Phone_iOS","Browser","Daily",11,"6:00 AM - 12:00 PM",1,1,2,"BNPL","N",0,0
"CXAUQ_212",350,136,435,"M",33,"TAS","Urban","Phone_iOS","App","Weekly",25,"12:00 PM - 6:00 PM",6,1,2,"BNPL","Y",4,0
"CXAUQ_467",40,50,0,"M",24,"NT","Rural","Tablet_iOS","Browser","Weekly",31,"12:00 PM - 6:00 PM",1,1,4,"eWallet","N",0,0
"CXAUQ_2260",40,167,332,"F",23,"NT","Urban","Phone_Android","App","Monthly",36,"6:00 AM - 12:00 PM",1,2,2,"BNPL","Y",5,0
"CXAUQ_141",1700,230,209,"F",54,"NSW","Urban","Tablet_Android","Browser","Weekly",58,"12:00 PM - 6:00 PM",4,5,4,"BNPL","N",0,0
"CXAUQ_1327",400,50,355,"F",27,"VIC","Rural","Phone_iOS","Browser","Daily",50,"6:00 PM - 12:00 AM",2,3,3,"BNPL","N",0,0
"CXAUQ_711",1300,134,0,"F",57,"QLD","Urban","Tablet_Android","App","Weekly",22,"12:00 PM - 6:00 PM",12,4,4,"BNPL","Y",18,0
"CXAUQ_2838",40,50,109,"M",39,"TAS","Urban","Phone_iOS","Browser","Weekly",41,"6:00 PM - 12:00 AM",6,3,3,"eWallet","N",0,0
"CXAUQ_965",40,223,362,"M",44,"WA","Urban","Tablet_iOS","Browser","Weekly",12,"12:00 AM - 6:00 AM",6,2,3,"Card","N",0,0
"CXAUQ_2511",400,220,369,"M",39,"WA","Urban","Phone_iOS","App","Monthly",35,"6:00 PM - 12:00 AM",2,3,3,"Card","Y",27,7
"CXAUQ_64",40,144,72,"F",23,"VIC","Urban","Phone_iOS","Browser","Daily",28,"12:00 PM - 6:00 PM",5,3,3,"eWallet","N",0,0
"CXAUQ_1886",40,50,496,"M",43,"QLD","Rural","Phone_iOS","Browser","Weekly",11,"6:00 AM - 12:00 PM",1,2,3,"BNPL","N",0,0
"CXAUQ_1096",850,168,85,"M",52,"TAS","Urban","Phone_Android","App","Weekly",44,"12:00 AM - 6:00 AM",2,5,4,"eWallet","Y",29,0
"CXAUQ_1493",40,129,339,"M",38,"TAS","Rural","Phone_iOS","Browser","Weekly",45,"6:00 PM - 12:00 AM",6,1,2,"BNPL","N",0,0
"CXAUQ_1389",40,233,470,"M",24,"NSW","Urban","Tablet_iOS","App","Daily",29,"6:00 PM - 12:00 AM",5,2,2,"BNPL","Y",8,0
"CXAUQ_2638",40,138,72,"F",23,"QLD","Urban","Phone_iOS","Browser","Daily",20,"6:00 PM - 12:00 AM",4,2,3,"eWallet","N",0,0
"CXAUQ_967",40,218,218,"F",38,"NSW","Urban","Tablet_iOS","App","Daily",21,"12:00 AM - 6:00 AM",5,1,3,"eWallet","Y",26,0
"CXAUQ_179",40,50,64,"M",44,"TAS","Urban","Tablet_iOS","Browser","Weekly",10,"12:00 PM - 6:00 PM",2,1,3,"eWallet","N",0,0
"CXAUQ_2304",1200,50,420,"F",49,"NSW","Rural","Phone_iOS","Browser","Daily",35,"6:00 AM - 12:00 PM",5,3,4,"BNPL","N",0,0
"CXAUQ_2785",40,186,298,"F",39,"NSW","Urban","Phone_iOS","App","Daily",56,"6:00 PM - 12:00 AM",5,2,3,"eWallet","Y",8,0
"CXAUQ_1527",40,136,149,"M",35,"WA","Urban","Phone_iOS","App","Monthly",45,"6:00 PM - 12:00 AM",6,1,3,"eWallet","Y",29,0
"CXAUQ_2483",400,50,340,"F",42,"VIC","Urban","Phone_iOS","Browser","Weekly",35,"6:00 PM - 12:00 AM",3,1,3,"Card","N",0,0
"CXAUQ_912",650,111,381,"M",43,"NSW","Urban","Tablet_iOS","App","Daily",35,"12:00 AM - 6:00 AM",5,3,4,"eWallet","Y",2,0
"CXAUQ_1223",40,164,352,"M",21,"NSW","Urban","Phone_iOS","App","Daily",41,"12:00 AM - 6:00 AM",3,2,1,"BNPL","Y",30,8
"CXAUQ_2212",40,178,239,"M",31,"NSW","Urban","Tablet_iOS","Browser","Daily",19,"6:00 AM - 12:00 PM",3,1,1,"BNPL","N",0,0
"CXAUQ_2129",40,232,40,"M",24,"NSW","Rural","Phone_iOS","Browser","Daily",55,"6:00 AM - 12:00 PM",6,3,4,"eWallet","N",0,0
"CXAUQ_1314",1050,76,358,"M",59,"VIC","Rural","Tablet_Android","App","Weekly",27,"6:00 PM - 12:00 AM",1,5,4,"BNPL","Y",23,0
"CXAUQ_541",40,280,390,"F",37,"NSW","Rural","Tablet_iOS","App","Monthly",56,"12:00 PM - 6:00 PM",4,1,4,"eWallet","Y",7,0
"CXAUQ_115",40,161,245,"F",34,"NSW","Urban","Phone_iOS","Browser","Daily",48,"12:00 PM - 6:00 PM",1,2,1,"BNPL","N",0,0
"CXAUQ_257",40,61,75,"M",28,"QLD","Urban","Phone_iOS","App","Daily",35,"12:00 PM - 6:00 PM",2,1,3,"eWallet","Y",10,0
"CXAUQ_235",950,108,499,"F",60,"SA","Urban","Tablet_Android","Browser","Weekly",11,"12:00 PM - 6:00 PM",8,4,4,"BNPL","N",0,0
"CXAUQ_2396",1250,209,319,"M",41,"NSW","Urban","Tablet_Android","App","Daily",13,"6:00 AM - 12:00 PM",4,5,4,"BNPL","Y",8,0
"CXAUQ_1869",40,198,390,"F",23,"NT","Rural","Phone_iOS","App","Weekly",42,"6:00 AM - 12:00 PM",1,3,3,"BNPL","Y",10,0
"CXAUQ_938",300,50,168,"M",37,"NSW","Urban","Phone_iOS","Browser","Daily",3,"12:00 AM - 6:00 AM",4,1,3,"Card","N",0,0
"CXAUQ_442",1000,274,0,"M",46,"NSW","Rural","Tablet_Android","App","Daily",38,"12:00 PM - 6:00 PM",5,5,4,"BNPL","Y",12,0
"CXAUQ_2465",1000,252,311,"M",55,"NT","Urban","Tablet_Android","Browser","Monthly",15,"6:00 PM - 12:00 AM",9,5,4,"BNPL","N",0,0
"CXAUQ_1279",300,170,356,"M",37,"VIC","Rural","Phone_iOS","Browser","Daily",28,"6:00 PM - 12:00 AM",5,3,2,"BNPL","N",0,0
"CXAUQ_1305",1000,156,40,"F",53,"VIC","Rural","Tablet_Android","Browser","Daily",41,"6:00 PM - 12:00 AM",14,5,4,"eWallet","N",0,0
"CXAUQ_28",600,172,305,"F",58,"VIC","Urban","Tablet_Android","App","Daily",15,"12:00 PM - 6:00 PM",8,3,4,"BNPL","Y",12,0
"CXAUQ_2454",800,218,101,"M",37,"TAS","Urban","Tablet_Android","Browser","Monthly",7,"6:00 PM - 12:00 AM",10,4,4,"BNPL","N",0,0
"CXAUQ_638",40,267,134,"M",25,"NSW","Rural","Tablet_iOS","Browser","Daily",39,"12:00 PM - 6:00 PM",3,5,4,"eWallet","N",0,0
"CXAUQ_1590",1550,290,349,"F",51,"NSW","Urban","Phone_Android","Browser","Daily",19,"6:00 PM - 12:00 AM",2,5,4,"BNPL","N",0,0
"CXAUQ_1644",700,61,40,"M",31,"WA","Rural","Tablet_iOS","App","Weekly",14,"6:00 PM - 12:00 AM",1,5,4,"eWallet","Y",15,0
"CXAUQ_2490",40,190,498,"M",34,"VIC","Urban","Phone_iOS","App","Weekly",26,"6:00 PM - 12:00 AM",6,3,3,"eWallet","Y",13,0
"CXAUQ_1460",1300,230,40,"F",47,"NSW","Urban","Phone_Android","App","Weekly",13,"6:00 PM - 12:00 AM",3,4,4,"eWallet","Y",10,0
"CXAUQ_2315",900,57,387,"F",53,"VIC","Urban","Phone_Android","Browser","Weekly",59,"6:00 AM - 12:00 PM",6,5,4,"BNPL","N",0,0
"CXAUQ_2661",40,88,194,"F",27,"NT","Urban","Tablet_iOS","Browser","Weekly",3,"6:00 PM - 12:00 AM",1,3,3,"eWallet","N",0,0
"CXAUQ_2389",1150,176,401,"M",58,"NSW","Rural","Tablet_Android","Browser","Daily",19,"6:00 AM - 12:00 PM",14,3,4,"BNPL","N",0,0
"CXAUQ_1016",217,40,191,"F",61,"NSW","Urban","Tablet_Android","Browser","Daily",28,"12:00 AM - 6:00 AM",5,5,3,"Card","N",0,0
"CXAUQ_1690",1100,152,197,"F",44,"NSW","Rural","Tablet_Android","App","Daily",23,"6:00 PM - 12:00 AM",14,5,4,"eWallet","Y",5,0
