"C_ID","C_EquipmentSpend","C_ApparelSpend","C_FootwearSpend","C_Gender","C_Age","C_State","C_Area","C_DeviceType","C_ShoppingCart","C_EmailAd","C_ShoppingDuration","C_TimeOfShopping","C_Number_of_Orders","C_Reviews","C_OrderToDelivery","C_Payment","App_Discounts","App_Tenure","App_Referral"
"CXAUQ_912",650,111,381,"M",43,"NSW","Urban","Tablet_iOS","App","Daily",35,"12:00 AM - 6:00 AM",5,3,4,"eWallet","Y",2,0
"CXAUQ_28",600,172,305,"F",58,"VIC","Urban","Tablet_Android","App","Daily",15,"12:00 PM - 6:00 PM",8,3,4,"BNPL","Y",12,0
"CXAUQ_2342",1500,210,438,"F",53,"VIC","Rural","Tablet_Android","Browser","Monthly",50,"6:00 AM - 12:00 PM",9,5,4,"BNPL","N",0,0
"CXAUQ_343",40,170,0,"M",35,"VIC","Rural","Phone_iOS","App","Weekly",15,"12:00 PM - 6:00 PM",2,2,4,"eWallet","Y",25,8
"CXAUQ_1436",40,234,50,"M",28,"VIC","Rural","Phone_iOS","App","Weekly",46,"6:00 PM - 12:00 AM",4,0,4,"eWallet","Y",22,0
"CXAUQ_1901",450,75,231,"F",52,"VIC","Urban","Phone_iOS","Browser","Daily",4,"6:00 AM - 12:00 PM",7,3,4,"BNPL","N",0,0
"CXAUQ_1325",450,50,294,"F",20,"NT","Rural","Phone_iOS","App","Monthly",5,"6:00 PM - 12:00 AM",6,1,4,"BNPL","Y",27,8
"CXAUQ_969",40,147,74,"M",24,"NSW","Urban","Tablet_iOS","App","Daily",33,"12:00 AM - 6:00 AM",2,2,2,"BNPL","Y",13,0
"CXAUQ_1376",200,89,354,"F",26,"TAS","Urban","Tablet_iOS","App","Weekly",16,"6:00 PM - 12:00 AM",5,1,2,"BNPL","Y",7,0
"CXAUQ_2856",700,50,0,"F",54,"TAS","Urban","Tablet_Android","Browser","Monthly",43,"6:00 PM - 12:00 AM",14,4,4,"BNPL","N",0,0
"CXAUQ_2262",40,282,40,"F",20,"NSW","Urban","Tablet_Android","Browser","Weekly",43,"6:00 AM - 12:00 PM",2,1,3,"eWallet","N",0,0
"CXAUQ_2566",1500,264,97,"M",46,"VIC","Urban","Tablet_Android","Browser","Weekly",21,"6:00 PM - 12:00 AM",14,5,4,"BNPL","N",0,0
"CXAUQ_54",950,50,492,"M",55,"SA","Rural","Tablet_iOS","Browser","Weekly",49,"12:00 PM - 6:00 PM",3,4,4,"BNPL","N",0,0
"CXAUQ_35",40,50,0,"M",21,"VIC","Rural","Phone_iOS","App","Daily",18,"12:00 PM - 6:00 PM",1,3,4,"eWallet","Y",23,0
"CXAUQ_2807",40,199,40,"F",24,"NT","Rural","Phone_iOS","Browser","Monthly",1,"6:00 PM - 12:00 AM",3,1,4,"eWallet","N",0,0
"CXAUQ_331",40,219,0,"M",33,"NSW","Rural","Tablet_iOS","Browser","Daily",25,"12:00 PM - 6:00 PM",3,1,4,"eWallet","N",0,0
"CXAUQ_650",900,50,411,"M",44,"NSW","Rural","Phone_iOS","App","Daily",32,"12:00 PM - 6:00 PM",6,1,4,"eWallet","Y",19,0
"CXAUQ_2479",40,174,120,"M",45,"VIC","Urban","Phone_iOS","Browser","Monthly",15,"6:00 PM - 12:00 AM",3,1,3,"eWallet","N",0,0
"CXAUQ_1229",850,278,40,"M",39,"NT","Urban","Phone_Android","Browser","Monthly",15,"12:00 AM - 6:00 AM",2,3,4,"eWallet","N",0,0
"CXAUQ_2426",40,50,280,"M",23,"TAS","Rural","Phone_Android","Browser","Daily",29,"6:00 AM - 12:00 PM",1,1,4,"eWallet","N",0,0
"CXAUQ_2430",600,181,155,"F",33,"QLD","Rural","Phone_Android","App","Monthly",36,"6:00 AM - 12:00 PM",2,4,4,"BNPL","Y",21,4
"CXAUQ_2546",350,92,128,"M",26,"NT","Urban","Tablet_iOS","Browser","Weekly",33,"6:00 PM - 12:00 AM",3,3,3,"Card","N",0,0
"CXAUQ_2471",950,173,316,"M",59,"NT","Urban","Tablet_Android","App","Monthly",39,"6:00 PM - 12:00 AM",5,5,4,"BNPL","Y",7,0
"CXAUQ_1925",40,50,262,"M",24,"SA","Urban","Phone_iOS","Browser","Weekly",22,"6:00 AM - 12:00 PM",1,2,2,"BNPL","N",0,0
"CXAUQ_1179",1200,249,45,"F",52,"NSW","Urban","Tablet_Android","App","Daily",1,"12:00 AM - 6:00 AM",19,5,4,"eWallet","Y",29,0
"CXAUQ_895",40,194,194,"F",34,"NT","Urban","Phone_iOS","App","Daily",33,"12:00 AM - 6:00 AM",1,2,3,"Card","Y",10,0
"CXAUQ_2037",450,155,324,"M",44,"NT","Urban","Tablet_iOS","App","Weekly",12,"6:00 AM - 12:00 PM",4,1,4,"BNPL","Y",5,1
"CXAUQ_2301",1400,154,129,"M",52,"QLD","Urban","Tablet_Android","Browser","Monthly",56,"6:00 AM - 12:00 PM",10,5,4,"eWallet","N",0,0
"CXAUQ_428",1000,161,0,"M",43,"WA","Urban","Tablet_Android","App","Monthly",2,"12:00 PM - 6:00 PM",10,5,4,"BNPL","Y",9,0
"CXAUQ_2383",1150,50,389,"F",50,"ACT","Urban","Tablet_Android","Browser","Monthly",59,"6:00 AM - 12:00 PM",1,3,4,"BNPL","N",0,0
"CXAUQ_2563",40,263,71,"F",29,"WA","Rural","Tablet_iOS","Browser","Weekly",13,"6:00 PM - 12:00 AM",6,1,4,"eWallet","N",0,0
"CXAUQ_1973",300,50,136,"F",27,"NT","Rural","Phone_iOS","App","Daily",30,"6:00 AM - 12:00 PM",1,3,4,"eWallet","Y",12,0
"CXAUQ_1611",1500,69,89,"M",47,"SA","Urban","Tablet_iOS","App","Weekly",54,"6:00 PM - 12:00 AM",10,5,4,"eWallet","Y",6,0
"CXAUQ_24",40,225,177,"M",31,"VIC","Urban","Phone_iOS","Browser","Daily",28,"12:00 PM - 6:00 PM",3,2,3,"eWallet","N",0,0
"CXAUQ_2112",40,122,449,"M",23,"SA","Urban","Tablet_iOS","Browser","Weekly",44,"6:00 AM - 12:00 PM",3,2,2,"BNPL","N",0,0
"CXAUQ_263",700,285,500,"M",48,"NSW","Rural","Tablet_Android","Browser","Weekly",1,"12:00 PM - 6:00 PM",6,5,4,"BNPL","N",0,0
"CXAUQ_829",40,114,57,"F",19,"QLD","Rural","Phone_iOS","Browser","Weekly",57,"12:00 AM - 6:00 AM",1,2,4,"eWallet","N",0,0
"CXAUQ_1226",900,176,184,"M",41,"NSW","Urban","Tablet_Android","Browser","Daily",22,"12:00 AM - 6:00 AM",3,4,4,"eWallet","N",0,0
"CXAUQ_909",40,54,40,"M",36,"SA","Urban","Tablet_iOS","Browser","Daily",48,"12:00 AM - 6:00 AM",1,3,1,"BNPL","N",0,0
"CXAUQ_1569",750,168,208,"F",56,"WA","Urban","Tablet_Android","App","Weekly",22,"6:00 PM - 12:00 AM",1,4,4,"BNPL","Y",30,0
"CXAUQ_1086",40,290,40,"F",21,"NSW","Urban","Tablet_Android","Browser","Daily",1,"12:00 AM - 6:00 AM",2,3,3,"eWallet","N",0,0
"CXAUQ_1042",152,122,42,"M",64,"NSW","Rural","Tablet_Android","Browser","Daily",17,"12:00 PM - 6:00 PM",3,2,4,"eWallet","N",0,0
"CXAUQ_2284",700,290,40,"M",38,"NSW","Rural","Tablet_Android","Browser","Daily",38,"6:00 AM - 12:00 PM",2,1,4,"eWallet","N",0,0
"CXAUQ_2081",850,180,375,"M",47,"NSW","Urban","Tablet_Android","App","Daily",14,"6:00 AM - 12:00 PM",1,5,4,"BNPL","Y",23,0
"CXAUQ_2543",40,129,360,"F",24,"VIC","Urban","Tablet_iOS","App","Weekly",56,"6:00 PM - 12:00 AM",1,1,3,"eWallet","Y",18,0
"CXAUQ_1668",1050,158,301,"M",59,"VIC","Urban","Tablet_Android","App","Monthly",3,"6:00 PM - 12:00 AM",4,4,4,"BNPL","Y",21,0
"CXAUQ_768",40,227,114,"F",21,"QLD","Rural","Phone_iOS","Browser","Weekly",37,"12:00 PM - 6:00 PM",4,2,4,"Card","N",0,0
"CXAUQ_2472",40,69,112,"M",41,"VIC","Urban","Phone_iOS","App","Daily",27,"6:00 PM - 12:00 AM",1,1,3,"eWallet","Y",15,0
"CXAUQ_2762",40,171,406,"M",24,"NSW","Urban","Phone_iOS","App","Monthly",16,"6:00 PM - 12:00 AM",2,2,3,"eWallet","Y",24,8
"CXAUQ_518",950,89,485,"F",57,"NSW","Urban","Phone_iOS","App","Daily",19,"12:00 PM - 6:00 PM",9,4,4,"BNPL","Y",16,0
"CXAUQ_1972",1150,252,83,"F",52,"NSW","Rural","Tablet_Android","App","Daily",60,"6:00 AM - 12:00 PM",4,4,4,"eWallet","Y",22,0
"CXAUQ_583",550,73,312,"M",36,"TAS","Urban","Phone_iOS","App","Weekly",37,"12:00 PM - 6:00 PM",2,3,4,"BNPL","Y",2,0
"CXAUQ_1059",132,198,125,"M",61,"VIC","Urban","Tablet_Android","Browser","Monthly",37,"12:00 PM - 6:00 PM",3,2,1,"BNPL","N",0,0
"CXAUQ_737",40,84,42,"F",33,"NSW","Rural","Phone_iOS","App","Daily",40,"12:00 PM - 6:00 PM",1,3,4,"eWallet","Y",10,0
"CXAUQ_27",450,50,59,"M",26,"VIC","Urban","Phone_iOS","App","Daily",5,"12:00 PM - 6:00 PM",2,4,4,"Card","Y",18,0
"CXAUQ_2841",800,267,0,"M",39,"VIC","Urban","Phone_Android","App","Monthly",56,"6:00 PM - 12:00 AM",2,3,4,"BNPL","Y",30,8
"CXAUQ_1732",450,191,245,"F",31,"VIC","Urban","Phone_iOS","Browser","Weekly",1,"6:00 PM - 12:00 AM",3,1,4,"BNPL","N",0,0
"CXAUQ_1706",1400,243,203,"M",43,"NSW","Urban","Tablet_Android","Browser","Daily",15,"6:00 PM - 12:00 AM",11,5,4,"BNPL","N",0,0
"CXAUQ_2797",40,88,59,"M",29,"WA","Rural","Phone_iOS","App","Weekly",4,"6:00 PM - 12:00 AM",1,1,4,"eWallet","Y",27,3
"CXAUQ_1723",850,78,108,"F",34,"NSW","Urban","Phone_iOS","Browser","Daily",54,"6:00 PM - 12:00 AM",3,4,4,"eWallet","N",0,0
"CXAUQ_335",700,291,0,"M",57,"VIC","Urban","Phone_Android","Browser","Monthly",19,"12:00 PM - 6:00 PM",8,4,4,"BNPL","N",0,0
"CXAUQ_2273",1200,246,130,"M",48,"SA","Urban","Tablet_Android","App","Monthly",45,"6:00 AM - 12:00 PM",13,5,4,"eWallet","Y",13,0
"CXAUQ_2533",40,61,337,"M",60,"TAS","Urban","Phone_iOS","App","Daily",46,"6:00 PM - 12:00 AM",1,3,3,"eWallet","Y",22,0
"CXAUQ_302",1550,95,0,"M",49,"SA","Urban","Phone_Android","App","Weekly",18,"12:00 PM - 6:00 PM",7,5,4,"BNPL","Y",22,0
"CXAUQ_1285",40,50,310,"F",23,"TAS","Urban","Phone_iOS","App","Weekly",10,"6:00 PM - 12:00 AM",1,4,1,"BNPL","Y",6,0
"CXAUQ_2331",40,54,360,"M",31,"QLD","Rural","Phone_Android","Browser","Monthly",39,"6:00 AM - 12:00 PM",4,2,2,"BNPL","N",0,0
"CXAUQ_1213",1050,50,123,"M",42,"NSW","Urban","Tablet_Android","Browser","Daily",56,"12:00 AM - 6:00 AM",14,4,4,"eWallet","N",0,0
"CXAUQ_2233",40,100,140,"M",28,"NSW","Urban","Phone_iOS","Browser","Daily",26,"6:00 AM - 12:00 PM",1,3,3,"eWallet","N",0,0
"CXAUQ_1146",1050,83,331,"M",41,"NSW","Rural","Tablet_Android","App","Daily",31,"12:00 AM - 6:00 AM",7,3,4,"BNPL","Y",27,0
"CXAUQ_2464",40,50,452,"F",53,"ACT","Urban","Phone_iOS","App","Monthly",1,"6:00 PM - 12:00 AM",5,1,3,"eWallet","Y",16,0
"CXAUQ_734",700,50,366,"M",30,"WA","Rural","Phone_iOS","Browser","Weekly",17,"12:00 PM - 6:00 PM",2,5,4,"eWallet","N",0,0
"CXAUQ_1013",161,113,367,"F",61,"SA","Urban","Tablet_Android","Browser","Daily",22,"12:00 AM - 6:00 AM",6,1,3,"Card","N",0,0
"CXAUQ_433",40,50,0,"F",37,"WA","Rural","Tablet_iOS","App","Weekly",35,"12:00 PM - 6:00 PM",5,2,4,"eWallet","Y",3,7
"CXAUQ_913",40,77,40,"M",57,"NSW","Urban","Phone_iOS","Browser","Daily",22,"12:00 AM - 6:00 AM",1,1,3,"Card","N",0,0
"CXAUQ_2506",300,61,111,"M",37,"NSW","Rural","Phone_iOS","App","Daily",6,"6:00 PM - 12:00 AM",4,2,4,"Card","Y",24,0
"CXAUQ_467",40,50,0,"M",24,"NT","Rural","Tablet_iOS","Browser","Weekly",31,"12:00 PM - 6:00 PM",1,1,4,"eWallet","N",0,0
"CXAUQ_1537",500,52,223,"F",35,"VIC","Urban","Phone_iOS","App","Monthly",20,"6:00 PM - 12:00 AM",4,1,4,"BNPL","Y",4,0
"CXAUQ_1459",40,63,326,"F",58,"ACT","Urban","Tablet_iOS","Browser","Weekly",24,"6:00 PM - 12:00 AM",1,3,2,"BNPL","N",0,0
"CXAUQ_194",40,167,370,"F",22,"ACT","Urban","Phone_iOS","App","Weekly",38,"12:00 PM - 6:00 PM",3,2,1,"BNPL","Y",4,0
"CXAUQ_2108",1450,90,58,"F",47,"SA","Rural","Phone_Android","Browser","Monthly",32,"6:00 AM - 12:00 PM",12,5,4,"eWallet","N",0,0
"CXAUQ_756",40,118,334,"F",37,"QLD","Urban","Phone_Android","App","Weekly",55,"12:00 PM - 6:00 PM",1,4,3,"eWallet","Y",16,0
"CXAUQ_2330",1550,175,322,"M",58,"TAS","Urban","Tablet_Android","App","Monthly",49,"6:00 AM - 12:00 PM",2,5,4,"BNPL","Y",19,0
"CXAUQ_1156",40,50,40,"M",31,"VIC","Rural","Phone_iOS","Browser","Weekly",33,"12:00 AM - 6:00 AM",1,2,4,"eWallet","N",0,0
"CXAUQ_1292",40,50,65,"F",25,"VIC","Urban","Phone_iOS","App","Weekly",53,"6:00 PM - 12:00 AM",1,4,3,"eWallet","Y",16,8
"CXAUQ_1922",40,50,355,"F",33,"VIC","Rural","Phone_iOS","App","Daily",51,"6:00 AM - 12:00 PM",6,2,3,"BNPL","Y",10,0
"CXAUQ_2755",40,165,169,"F",38,"NSW","Urban","Phone_Android","Browser","Daily",58,"6:00 PM - 12:00 AM",6,1,3,"eWallet","N",0,0
"CXAUQ_776",1000,172,0,"F",48,"VIC","Urban","Tablet_iOS","App","Weekly",32,"12:00 PM - 6:00 PM",13,4,4,"Card","Y",23,0
"CXAUQ_632",40,238,238,"M",29,"VIC","Urban","Tablet_iOS","App","Weekly",30,"12:00 PM - 6:00 PM",2,3,3,"eWallet","Y",8,0
"CXAUQ_1365",40,50,268,"F",40,"NSW","Urban","Phone_iOS","Browser","Daily",12,"6:00 PM - 12:00 AM",5,2,1,"BNPL","N",0,0
"CXAUQ_434",650,171,0,"F",60,"WA","Urban","Tablet_iOS","Browser","Weekly",30,"12:00 PM - 6:00 PM",3,3,4,"BNPL","N",0,0
"CXAUQ_378",700,97,0,"M",42,"ACT","Urban","Tablet_iOS","App","Weekly",37,"12:00 PM - 6:00 PM",6,2,4,"BNPL","Y",21,0
"CXAUQ_1896",40,128,250,"M",25,"VIC","Rural","Phone_iOS","Browser","Daily",25,"6:00 AM - 12:00 PM",5,1,3,"BNPL","N",0,0
"CXAUQ_1865",40,196,296,"F",20,"VIC","Urban","Phone_iOS","App","Daily",59,"6:00 AM - 12:00 PM",4,1,2,"BNPL","Y",29,0
"CXAUQ_1087",450,212,40,"F",27,"WA","Urban","Phone_Android","Browser","Monthly",18,"12:00 AM - 6:00 AM",2,2,4,"eWallet","N",0,0
"CXAUQ_2500",600,141,465,"M",35,"ACT","Urban","Phone_iOS","Browser","Monthly",55,"6:00 PM - 12:00 AM",4,1,4,"BNPL","N",0,0
"CXAUQ_992",40,103,127,"F",26,"NSW","Rural","Tablet_iOS","Browser","Daily",0,"12:00 AM - 6:00 AM",1,2,4,"Card","N",0,0
"CXAUQ_389",1400,291,0,"F",56,"QLD","Urban","Tablet_Android","Browser","Weekly",18,"12:00 PM - 6:00 PM",1,4,4,"BNPL","N",0,0
"CXAUQ_2831",40,89,121,"F",46,"VIC","Urban","Phone_Android","App","Daily",53,"6:00 PM - 12:00 AM",1,4,3,"eWallet","Y",21,0
"CXAUQ_885",850,220,0,"F",57,"TAS","Urban","Tablet_Android","App","Monthly",57,"12:00 AM - 6:00 AM",14,5,4,"BNPL","Y",17,0
"CXAUQ_1519",500,178,411,"M",33,"VIC","Urban","Phone_iOS","Browser","Monthly",1,"6:00 PM - 12:00 AM",1,1,4,"BNPL","N",0,0
"CXAUQ_963",40,138,69,"M",24,"WA","Rural","Tablet_iOS","Browser","Weekly",5,"12:00 AM - 6:00 AM",3,2,2,"BNPL","N",0,0
"CXAUQ_2265",350,176,334,"F",27,"ACT","Rural","Phone_Android","Browser","Weekly",60,"6:00 AM - 12:00 PM",6,1,3,"BNPL","N",0,0
"CXAUQ_2502",40,293,402,"F",27,"NSW","Urban","Phone_iOS","App","Daily",4,"6:00 PM - 12:00 AM",5,2,3,"eWallet","Y",10,0
"CXAUQ_682",1200,199,0,"M",42,"NSW","Urban","Tablet_Android","App","Daily",15,"12:00 PM - 6:00 PM",3,4,4,"BNPL","Y",14,0
"CXAUQ_2518",750,187,324,"F",46,"NSW","Rural","Phone_Android","Browser","Daily",23,"6:00 PM - 12:00 AM",3,5,4,"BNPL","N",0,0
"CXAUQ_1600",40,175,40,"F",36,"ACT","Rural","Tablet_iOS","Browser","Monthly",38,"6:00 PM - 12:00 AM",5,2,4,"eWallet","N",0,0
"CXAUQ_1029",209,198,40,"F",66,"NSW","Urban","Tablet_Android","Browser","Daily",49,"12:00 PM - 6:00 PM",5,1,1,"BNPL","N",0,0
"CXAUQ_1884",40,71,446,"F",48,"WA","Urban","Phone_iOS","App","Weekly",5,"6:00 AM - 12:00 PM",1,2,1,"BNPL","Y",14,0
"CXAUQ_1476",950,257,412,"M",60,"VIC","Urban","Tablet_Android","App","Weekly",13,"6:00 PM - 12:00 AM",8,5,4,"BNPL","Y",27,3
"CXAUQ_2674",1400,62,194,"M",59,"VIC","Urban","Phone_Android","App","Monthly",59,"6:00 PM - 12:00 AM",11,5,4,"BNPL","Y",9,0
"CXAUQ_751",40,50,40,"F",31,"TAS","Urban","Phone_Android","App","Daily",13,"12:00 PM - 6:00 PM",1,4,3,"Card","Y",7,6
"CXAUQ_1157",900,169,443,"F",44,"NSW","Urban","Tablet_Android","Browser","Daily",6,"12:00 AM - 6:00 AM",12,3,4,"BNPL","N",0,0
"CXAUQ_2099",40,147,284,"F",24,"NSW","Rural","Tablet_iOS","Browser","Daily",8,"6:00 AM - 12:00 PM",3,1,3,"BNPL","N",0,0
"CXAUQ_2153",40,247,201,"M",35,"NSW","Urban","Phone_iOS","App","Daily",41,"6:00 AM - 12:00 PM",2,3,2,"BNPL","Y",11,0
"CXAUQ_2162",1200,142,314,"F",49,"TAS","Urban","Tablet_Android","Browser","Monthly",11,"6:00 AM - 12:00 PM",2,4,4,"BNPL","N",0,0
"CXAUQ_1017",108,71,59,"F",68,"WA","Urban","Tablet_iOS","Browser","Daily",44,"12:00 AM - 6:00 AM",13,4,1,"BNPL","N",0,0
"CXAUQ_691",1100,195,0,"M",56,"NSW","Urban","Tablet_Android","Browser","Daily",16,"12:00 PM - 6:00 PM",7,4,4,"eWallet","N",0,0
"CXAUQ_479",40,50,0,"F",37,"NSW","Urban","Tablet_iOS","Browser","Daily",18,"12:00 PM - 6:00 PM",1,2,3,"eWallet","N",0,0
"CXAUQ_2763",650,211,419,"F",40,"NSW","Rural","Tablet_iOS","App","Monthly",33,"6:00 PM - 12:00 AM",8,4,4,"BNPL","Y",7,0
"CXAUQ_2823",1100,50,269,"F",43,"NSW","Urban","Tablet_Android","Browser","Daily",21,"6:00 PM - 12:00 AM",4,3,4,"BNPL","N",0,0
"CXAUQ_1613",1000,143,349,"F",38,"VIC","Urban","Tablet_Android","Browser","Monthly",45,"6:00 PM - 12:00 AM",4,4,4,"BNPL","N",0,0
"CXAUQ_1730",1000,191,218,"F",43,"ACT","Urban","Tablet_iOS","Browser","Weekly",3,"6:00 PM - 12:00 AM",7,3,4,"BNPL","N",0,0
"CXAUQ_2302",700,50,147,"M",38,"NSW","Rural","Tablet_Android","Browser","Daily",39,"6:00 AM - 12:00 PM",6,3,4,"eWallet","N",0,0
"CXAUQ_26",40,214,199,"F",34,"VIC","Urban","Phone_iOS","App","Daily",8,"12:00 PM - 6:00 PM",6,3,3,"eWallet","Y",29,5
"CXAUQ_1771",40,250,407,"F",22,"WA","Urban","Phone_Android","App","Monthly",22,"6:00 PM - 12:00 AM",4,2,1,"BNPL","Y",25,0
"CXAUQ_2443",700,110,436,"F",37,"VIC","Urban","Phone_iOS","App","Weekly",7,"6:00 AM - 12:00 PM",5,4,4,"BNPL","Y",16,0
"CXAUQ_2372",40,53,310,"F",60,"NSW","Urban","Phone_Android","Browser","Daily",46,"6:00 AM - 12:00 PM",1,5,1,"BNPL","N",0,0
"CXAUQ_1197",40,62,442,"M",42,"NT","Rural","Phone_Android","Browser","Weekly",0,"12:00 AM - 6:00 AM",1,4,2,"BNPL","N",0,0
"CXAUQ_805",40,220,285,"M",43,"VIC","Urban","Tablet_Android","Browser","Daily",32,"12:00 AM - 6:00 AM",1,4,3,"Card","N",0,0
"CXAUQ_2641",850,50,271,"F",50,"ACT","Urban","Phone_Android","Browser","Monthly",49,"6:00 PM - 12:00 AM",10,4,4,"BNPL","N",0,0
"CXAUQ_1460",1300,230,40,"F",47,"NSW","Urban","Phone_Android","App","Weekly",13,"6:00 PM - 12:00 AM",3,4,4,"eWallet","Y",10,0
"CXAUQ_1947",40,160,202,"F",21,"VIC","Rural","Phone_iOS","App","Daily",52,"6:00 AM - 12:00 PM",1,0,2,"BNPL","Y",11,0
"CXAUQ_1541",40,50,239,"F",43,"WA","Rural","Tablet_iOS","Browser","Monthly",49,"6:00 PM - 12:00 AM",5,4,3,"BNPL","N",0,0
"CXAUQ_2709",800,176,63,"F",47,"ACT","Urban","Phone_Android","App","Monthly",55,"6:00 PM - 12:00 AM",14,5,4,"BNPL","Y",28,0
"CXAUQ_1446",1500,275,288,"M",48,"VIC","Urban","Phone_Android","Browser","Weekly",14,"6:00 PM - 12:00 AM",11,5,4,"BNPL","N",0,0
"CXAUQ_243",40,99,411,"M",36,"NSW","Rural","Phone_iOS","Browser","Daily",5,"12:00 PM - 6:00 PM",2,2,4,"eWallet","N",0,0
"CXAUQ_444",40,137,0,"F",36,"NSW","Urban","Phone_iOS","Browser","Daily",12,"12:00 PM - 6:00 PM",5,0,3,"eWallet","N",0,0
"CXAUQ_75",40,181,181,"F",37,"VIC","Urban","Phone_iOS","Browser","Daily",55,"12:00 PM - 6:00 PM",1,3,1,"BNPL","N",0,0
"CXAUQ_844",40,158,158,"F",29,"VIC","Rural","Phone_iOS","App","Daily",11,"12:00 AM - 6:00 AM",6,1,2,"BNPL","Y",10,4
"CXAUQ_265",850,50,297,"M",44,"ACT","Urban","Tablet_iOS","Browser","Monthly",49,"12:00 PM - 6:00 PM",1,3,4,"BNPL","N",0,0
"CXAUQ_2707",450,50,105,"M",27,"NT","Rural","Phone_Android","Browser","Weekly",19,"6:00 PM - 12:00 AM",1,2,4,"Card","N",0,0
"CXAUQ_480",1600,59,0,"M",55,"NSW","Urban","Phone_Android","App","Daily",44,"12:00 PM - 6:00 PM",6,5,4,"BNPL","Y",27,8
"CXAUQ_1017",40,118,40,"F",21,"SA","Urban","Phone_iOS","Browser","Daily",55,"12:00 AM - 6:00 AM",1,1,3,"eWallet","N",0,0
"CXAUQ_1788",1100,230,464,"M",55,"NT","Urban","Tablet_Android","Browser","Monthly",41,"6:00 PM - 12:00 AM",4,4,4,"BNPL","N",0,0
"CXAUQ_53",40,161,161,"M",45,"VIC","Urban","Phone_iOS","Browser","Weekly",48,"12:00 PM - 6:00 PM",5,2,3,"eWallet","N",0,0
"CXAUQ_806",40,59,480,"F",48,"QLD","Urban","Tablet_iOS","Browser","Weekly",10,"12:00 AM - 6:00 AM",5,4,1,"BNPL","N",0,0
"CXAUQ_843",40,146,473,"F",46,"NT","Rural","Tablet_iOS","Browser","Weekly",35,"12:00 AM - 6:00 AM",6,4,4,"Card","N",0,0
"CXAUQ_1033",40,245,453,"M",41,"ACT","Urban","Tablet_iOS","Browser","Weekly",3,"12:00 AM - 6:00 AM",4,1,2,"BNPL","N",0,0
"CXAUQ_584",950,161,0,"M",52,"QLD","Rural","Tablet_Android","App","Weekly",21,"12:00 PM - 6:00 PM",6,5,4,"BNPL","Y",25,0
"CXAUQ_2837",40,210,105,"M",20,"SA","Rural","Phone_Android","Browser","Daily",52,"6:00 PM - 12:00 AM",1,1,4,"eWallet","N",0,0
"CXAUQ_2337",40,50,385,"M",21,"ACT","Rural","Phone_iOS","App","Weekly",30,"6:00 AM - 12:00 PM",1,1,2,"BNPL","Y",18,0
"CXAUQ_2177",700,255,484,"M",46,"WA","Urban","Phone_Android","App","Weekly",14,"6:00 AM - 12:00 PM",2,5,4,"BNPL","Y",7,0
"CXAUQ_2359",40,50,189,"F",24,"VIC","Urban","Phone_iOS","Browser","Daily",35,"6:00 AM - 12:00 PM",1,1,3,"eWallet","N",0,0
"CXAUQ_1740",1100,289,47,"M",43,"NSW","Urban","Tablet_Android","Browser","Weekly",15,"6:00 PM - 12:00 AM",3,4,4,"eWallet","N",0,0
"CXAUQ_1928",40,157,324,"M",48,"VIC","Urban","Tablet_iOS","Browser","Daily",56,"6:00 AM - 12:00 PM",6,3,1,"BNPL","N",0,0
"CXAUQ_2791",950,50,128,"M",38,"SA","Urban","Phone_iOS","Browser","Weekly",17,"6:00 PM - 12:00 AM",6,3,4,"BNPL","N",0,0
"CXAUQ_14",40,265,297,"M",36,"VIC","Urban","Phone_iOS","Browser","Daily",0,"12:00 PM - 6:00 PM",6,1,2,"BNPL","N",0,0
"CXAUQ_2777",750,153,41,"F",60,"TAS","Urban","Tablet_Android","App","Weekly",51,"6:00 PM - 12:00 AM",1,4,4,"BNPL","Y",20,0
"CXAUQ_1041",237,78,0,"M",64,"WA","Urban","Tablet_iOS","Browser","Daily",36,"12:00 AM - 6:00 AM",3,2,1,"BNPL","N",0,0
"CXAUQ_956",1650,236,0,"M",59,"NSW","Rural","Phone_Android","App","Daily",16,"12:00 AM - 6:00 AM",5,5,4,"eWallet","Y",11,4
"CXAUQ_1109",40,206,301,"M",29,"SA","Urban","Phone_Android","Browser","Weekly",58,"12:00 AM - 6:00 AM",2,3,1,"BNPL","N",0,0
"CXAUQ_1000",183,98,471,"M",65,"SA","Urban","Tablet_Android","Browser","Daily",37,"12:00 AM - 6:00 AM",1,2,3,"eWallet","N",0,0
"CXAUQ_2394",250,63,397,"M",24,"ACT","Urban","Phone_iOS","Browser","Monthly",44,"6:00 AM - 12:00 PM",4,1,2,"BNPL","N",0,0
"CXAUQ_167",1700,168,164,"M",52,"ACT","Urban","Phone_Android","App","Monthly",44,"12:00 PM - 6:00 PM",10,5,4,"eWallet","Y",20,0
"CXAUQ_2749",1600,232,192,"M",51,"NSW","Rural","Tablet_Android","App","Daily",33,"6:00 PM - 12:00 AM",13,5,4,"BNPL","Y",23,0
"CXAUQ_1863",300,178,182,"M",42,"VIC","Rural","Phone_iOS","Browser","Daily",31,"6:00 AM - 12:00 PM",4,2,4,"eWallet","N",0,0
"CXAUQ_1152",40,79,279,"M",26,"NSW","Urban","Phone_iOS","App","Daily",32,"12:00 AM - 6:00 AM",1,2,2,"BNPL","Y",12,0
