"C_ID","C_EquipmentSpend","C_ApparelSpend","C_FootwearSpend","C_Gender","C_Age","C_State","C_Area","C_DeviceType","C_ShoppingCart","C_EmailAd","C_ShoppingDuration","C_TimeOfShopping","C_Number_of_Orders","C_Reviews","C_OrderToDelivery","C_Payment","App_Discounts","App_Tenure","App_Referral"
"CXAUQ_587",1550,184,0,"F",55,"VIC","Rural","Phone_iOS","Browser","Monthly",35,"12:00 PM - 6:00 PM",14,5,4,"BNPL","N",0,0
"CXAUQ_970",40,92,46,"M",28,"VIC","Urban","Tablet_iOS","App","Daily",14,"12:00 AM - 6:00 AM",1,1,3,"Card","Y",25,0
"CXAUQ_1134",500,88,250,"F",26,"NSW","Rural","Phone_iOS","App","Daily",27,"12:00 AM - 6:00 AM",4,3,4,"BNPL","Y",14,0
"CXAUQ_93",40,125,63,"M",25,"VIC","Rural","Phone_iOS","App","Daily",2,"12:00 PM - 6:00 PM",3,1,4,"Card","Y",27,5
"CXAUQ_1627",450,53,266,"M",29,"SA","Urban","Phone_Android","App","Weekly",19,"6:00 PM - 12:00 AM",4,4,4,"BNPL","Y",7,0
"CXAUQ_2741",550,256,348,"M",39,"TAS","Urban","Tablet_Android","Browser","Weekly",9,"6:00 PM - 12:00 AM",6,5,4,"BNPL","N",0,0
"CXAUQ_1943",40,154,143,"F",41,"VIC","Urban","Phone_iOS","Browser","Daily",58,"6:00 AM - 12:00 PM",1,1,3,"eWallet","N",0,0
"CXAUQ_1336",800,50,250,"F",58,"TAS","Urban","Tablet_iOS","App","Monthly",24,"6:00 PM - 12:00 AM",10,3,4,"BNPL","Y",12,0
"CXAUQ_2847",40,90,0,"F",34,"NSW","Rural","Phone_iOS","App","Daily",37,"6:00 PM - 12:00 AM",4,3,4,"eWallet","Y",17,8
"CXAUQ_177",1300,247,316,"M",53,"QLD","Urban","Phone_Android","App","Monthly",55,"12:00 PM - 6:00 PM",9,5,4,"BNPL","Y",22,8
"CXAUQ_179",40,50,64,"M",44,"TAS","Urban","Tablet_iOS","Browser","Weekly",10,"12:00 PM - 6:00 PM",2,1,3,"eWallet","N",0,0
"CXAUQ_1274",250,67,40,"M",25,"QLD","Rural","Phone_iOS","App","Weekly",55,"6:00 PM - 12:00 AM",3,4,4,"eWallet","Y",28,0
"CXAUQ_1509",1100,50,40,"M",53,"VIC","Rural","Phone_Android","Browser","Weekly",28,"6:00 PM - 12:00 AM",7,5,4,"eWallet","N",0,0
"CXAUQ_2545",900,50,110,"M",40,"ACT","Urban","Phone_iOS","App","Monthly",11,"6:00 PM - 12:00 AM",1,1,4,"BNPL","Y",10,0
"CXAUQ_2608",1250,192,57,"F",49,"VIC","Urban","Phone_Android","App","Monthly",59,"6:00 PM - 12:00 AM",14,5,4,"BNPL","Y",8,0
"CXAUQ_1232",40,50,168,"F",28,"TAS","Rural","Phone_Android","App","Monthly",12,"12:00 AM - 6:00 AM",5,1,4,"eWallet","Y",26,0
"CXAUQ_1223",40,164,352,"M",21,"NSW","Urban","Phone_iOS","App","Daily",41,"12:00 AM - 6:00 AM",3,2,1,"BNPL","Y",30,8
"CXAUQ_1777",800,111,385,"M",31,"NSW","Urban","Phone_iOS","Browser","Daily",30,"6:00 PM - 12:00 AM",3,4,4,"BNPL","N",0,0
"CXAUQ_598",900,216,0,"F",51,"SA","Urban","Tablet_Android","App","Weekly",10,"12:00 PM - 6:00 PM",6,5,4,"BNPL","Y",9,0
"CXAUQ_105",40,235,427,"M",25,"NT","Rural","Phone_iOS","App","Daily",49,"12:00 PM - 6:00 PM",4,3,2,"BNPL","Y",23,0
"CXAUQ_251",40,176,407,"F",30,"QLD","Urban","Tablet_iOS","App","Daily",33,"12:00 PM - 6:00 PM",4,2,3,"eWallet","Y",29,0
"CXAUQ_456",40,56,0,"F",60,"VIC","Urban","Phone_iOS","App","Weekly",16,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",22,0
"CXAUQ_2736",600,69,311,"F",36,"WA","Urban","Phone_Android","Browser","Weekly",30,"6:00 PM - 12:00 AM",6,5,4,"BNPL","N",0,0
"CXAUQ_1556",450,50,275,"F",37,"ACT","Urban","Phone_iOS","Browser","Weekly",48,"6:00 PM - 12:00 AM",1,1,4,"BNPL","N",0,0
"CXAUQ_1769",1000,101,383,"M",55,"NSW","Rural","Tablet_iOS","App","Daily",50,"6:00 PM - 12:00 AM",7,3,4,"BNPL","Y",2,0
"CXAUQ_1324",40,50,40,"F",33,"VIC","Rural","Phone_iOS","Browser","Daily",5,"6:00 PM - 12:00 AM",1,1,4,"eWallet","N",0,0
"CXAUQ_1951",40,151,402,"F",60,"QLD","Urban","Phone_iOS","App","Weekly",53,"6:00 AM - 12:00 PM",1,3,2,"BNPL","Y",22,0
"CXAUQ_318",550,217,0,"F",40,"TAS","Urban","Phone_iOS","Browser","Weekly",9,"12:00 PM - 6:00 PM",2,1,4,"BNPL","N",0,0
"CXAUQ_2475",40,163,211,"F",51,"VIC","Rural","Phone_iOS","App","Monthly",41,"6:00 PM - 12:00 AM",9,4,4,"eWallet","Y",15,0
"CXAUQ_109",40,50,109,"M",39,"VIC","Urban","Phone_iOS","App","Weekly",8,"12:00 PM - 6:00 PM",4,2,3,"eWallet","Y",24,7
"CXAUQ_216",40,91,368,"M",39,"NSW","Urban","Tablet_iOS","Browser","Daily",35,"12:00 PM - 6:00 PM",1,1,1,"BNPL","N",0,0
"CXAUQ_1952",40,204,40,"F",35,"VIC","Rural","Phone_iOS","Browser","Daily",8,"6:00 AM - 12:00 PM",4,1,4,"eWallet","N",0,0
"CXAUQ_1953",600,109,40,"F",56,"TAS","Urban","Tablet_iOS","App","Monthly",43,"6:00 AM - 12:00 PM",6,3,4,"eWallet","Y",29,8
"CXAUQ_222",40,138,180,"F",22,"ACT","Rural","Phone_iOS","Browser","Weekly",53,"12:00 PM - 6:00 PM",5,1,4,"eWallet","N",0,0
"CXAUQ_1631",40,252,307,"M",30,"NSW","Urban","Tablet_Android","Browser","Daily",15,"6:00 PM - 12:00 AM",1,5,1,"BNPL","N",0,0
"CXAUQ_1610",950,240,350,"F",58,"VIC","Urban","Phone_Android","App","Weekly",9,"6:00 PM - 12:00 AM",13,4,4,"BNPL","Y",12,0
"CXAUQ_1904",40,115,473,"F",54,"VIC","Urban","Tablet_iOS","App","Daily",56,"6:00 AM - 12:00 PM",2,4,2,"BNPL","Y",27,0
"CXAUQ_1433",40,69,211,"F",59,"NT","Urban","Tablet_iOS","Browser","Daily",51,"6:00 PM - 12:00 AM",1,1,2,"BNPL","N",0,0
"CXAUQ_2027",40,61,484,"F",30,"NT","Rural","Tablet_iOS","Browser","Weekly",39,"6:00 AM - 12:00 PM",4,3,2,"BNPL","N",0,0
"CXAUQ_1068",40,206,164,"M",21,"TAS","Urban","Tablet_iOS","Browser","Weekly",39,"12:00 AM - 6:00 AM",4,2,3,"eWallet","N",0,0
"CXAUQ_2556",40,99,105,"F",39,"NSW","Urban","Phone_iOS","App","Daily",57,"6:00 PM - 12:00 AM",1,2,3,"eWallet","Y",20,0
"CXAUQ_327",1050,163,0,"F",47,"VIC","Rural","Phone_Android","Browser","Monthly",1,"12:00 PM - 6:00 PM",14,5,4,"BNPL","N",0,0
"CXAUQ_822",250,85,168,"F",29,"VIC","Urban","Phone_iOS","App","Daily",22,"12:00 AM - 6:00 AM",5,2,1,"BNPL","Y",8,0
"CXAUQ_1809",40,266,424,"M",31,"WA","Rural","Phone_iOS","Browser","Monthly",13,"6:00 AM - 12:00 PM",1,3,3,"BNPL","N",0,0
"CXAUQ_409",40,51,0,"F",29,"SA","Urban","Tablet_iOS","App","Weekly",48,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",26,0
"CXAUQ_2472",40,69,112,"M",41,"VIC","Urban","Phone_iOS","App","Daily",27,"6:00 PM - 12:00 AM",1,1,3,"eWallet","Y",15,0
"CXAUQ_2",40,50,44,"M",56,"VIC","Urban","Phone_iOS","Browser","Daily",16,"12:00 PM - 6:00 PM",1,5,3,"eWallet","N",0,0
"CXAUQ_2085",1300,188,331,"F",56,"NSW","Urban","Phone_Android","App","Weekly",24,"6:00 AM - 12:00 PM",1,5,4,"BNPL","Y",27,0
"CXAUQ_853",40,165,165,"F",43,"SA","Urban","Phone_iOS","Browser","Weekly",53,"12:00 AM - 6:00 AM",2,1,3,"eWallet","N",0,0
"CXAUQ_1067",40,205,98,"F",20,"NSW","Urban","Tablet_iOS","App","Weekly",44,"12:00 AM - 6:00 AM",3,1,3,"eWallet","Y",15,5
"CXAUQ_49",40,50,0,"F",54,"TAS","Urban","Tablet_Android","Browser","Weekly",46,"12:00 PM - 6:00 PM",2,4,3,"eWallet","N",0,0
"CXAUQ_1151",40,50,124,"F",25,"TAS","Urban","Phone_iOS","Browser","Monthly",40,"12:00 AM - 6:00 AM",3,3,3,"eWallet","N",0,0
"CXAUQ_74",40,145,73,"M",21,"QLD","Urban","Phone_iOS","Browser","Weekly",22,"12:00 PM - 6:00 PM",2,1,3,"eWallet","N",0,0
"CXAUQ_612",40,50,40,"M",30,"SA","Urban","Tablet_Android","Browser","Daily",34,"12:00 PM - 6:00 PM",1,2,3,"eWallet","N",0,0
"CXAUQ_2398",950,147,334,"M",55,"NSW","Urban","Tablet_Android","Browser","Daily",36,"6:00 AM - 12:00 PM",7,4,4,"BNPL","N",0,0
"CXAUQ_1054",193,45,82,"M",64,"WA","Urban","Tablet_iOS","Browser","Daily",28,"12:00 AM - 6:00 AM",3,2,3,"eWallet","N",0,0
"CXAUQ_2693",450,50,40,"M",24,"WA","Urban","Tablet_Android","Browser","Weekly",24,"6:00 PM - 12:00 AM",1,1,4,"Card","N",0,0
"CXAUQ_606",800,50,474,"F",41,"SA","Urban","Tablet_Android","App","Weekly",52,"12:00 PM - 6:00 PM",3,5,4,"BNPL","Y",9,0
"CXAUQ_645",1200,163,0,"F",41,"SA","Rural","Phone_iOS","Browser","Monthly",5,"12:00 PM - 6:00 PM",4,5,4,"eWallet","N",0,0
"CXAUQ_193",950,50,384,"F",54,"NSW","Urban","Tablet_Android","Browser","Daily",35,"12:00 PM - 6:00 PM",8,5,4,"BNPL","N",0,0
"CXAUQ_2207",40,209,277,"F",34,"QLD","Rural","Tablet_iOS","Browser","Weekly",40,"6:00 AM - 12:00 PM",1,1,2,"BNPL","N",0,0
"CXAUQ_304",40,198,0,"M",24,"NT","Urban","Phone_iOS","Browser","Daily",55,"12:00 PM - 6:00 PM",4,2,3,"eWallet","N",0,0
"CXAUQ_1403",40,50,290,"M",36,"NSW","Urban","Phone_iOS","Browser","Daily",25,"6:00 PM - 12:00 AM",5,3,2,"BNPL","N",0,0
"CXAUQ_860",40,132,166,"F",30,"VIC","Rural","Phone_iOS","Browser","Daily",53,"12:00 AM - 6:00 AM",6,1,3,"BNPL","N",0,0
"CXAUQ_291",450,296,0,"F",26,"NT","Urban","Tablet_iOS","Browser","Monthly",4,"12:00 PM - 6:00 PM",3,2,4,"Card","N",0,0
"CXAUQ_1009",145,41,120,"M",65,"VIC","Urban","Tablet_iOS","Browser","Daily",14,"12:00 AM - 6:00 AM",1,5,3,"eWallet","N",0,0
"CXAUQ_2225",250,187,301,"F",26,"NSW","Urban","Tablet_iOS","Browser","Daily",17,"6:00 AM - 12:00 PM",3,2,2,"BNPL","N",0,0
"CXAUQ_2228",400,50,301,"F",28,"ACT","Urban","Tablet_iOS","Browser","Weekly",5,"6:00 AM - 12:00 PM",5,1,2,"BNPL","N",0,0
"CXAUQ_2498",40,147,315,"M",23,"NSW","Rural","Phone_iOS","App","Daily",15,"6:00 PM - 12:00 AM",2,3,4,"eWallet","Y",6,0
"CXAUQ_212",350,136,435,"M",33,"TAS","Urban","Phone_iOS","App","Weekly",25,"12:00 PM - 6:00 PM",6,1,2,"BNPL","Y",4,0
"CXAUQ_685",850,107,452,"F",44,"WA","Urban","Tablet_Android","App","Weekly",39,"12:00 PM - 6:00 PM",9,4,4,"BNPL","Y",12,0
"CXAUQ_2281",1450,133,158,"M",51,"NSW","Urban","Phone_Android","Browser","Daily",53,"6:00 AM - 12:00 PM",9,4,4,"eWallet","N",0,0
"CXAUQ_869",700,50,435,"M",57,"TAS","Urban","Tablet_iOS","Browser","Weekly",60,"12:00 AM - 6:00 AM",2,4,4,"BNPL","N",0,0
"CXAUQ_2544",1100,267,271,"M",58,"NSW","Urban","Tablet_Android","Browser","Daily",57,"6:00 PM - 12:00 AM",3,5,4,"BNPL","N",0,0
"CXAUQ_2210",40,64,261,"F",36,"NSW","Urban","Phone_iOS","Browser","Weekly",50,"6:00 AM - 12:00 PM",2,1,2,"BNPL","N",0,0
"CXAUQ_876",40,218,384,"M",39,"TAS","Urban","Phone_iOS","Browser","Monthly",5,"12:00 AM - 6:00 AM",4,3,3,"Card","N",0,0
"CXAUQ_2433",1250,287,496,"F",53,"TAS","Rural","Tablet_Android","Browser","Weekly",12,"6:00 AM - 12:00 PM",4,4,4,"BNPL","N",0,0
"CXAUQ_1998",40,87,254,"F",52,"QLD","Urban","Phone_iOS","Browser","Daily",24,"6:00 AM - 12:00 PM",1,2,1,"BNPL","N",0,0
"CXAUQ_666",1100,196,0,"M",44,"NSW","Urban","Tablet_iOS","Browser","Daily",47,"12:00 PM - 6:00 PM",12,4,4,"BNPL","N",0,0
"CXAUQ_2139",40,53,329,"F",44,"QLD","Urban","Tablet_iOS","Browser","Daily",22,"6:00 AM - 12:00 PM",1,3,1,"BNPL","N",0,0
"CXAUQ_11",40,216,118,"M",30,"SA","Rural","Phone_iOS","Browser","Weekly",29,"12:00 PM - 6:00 PM",2,4,4,"eWallet","N",0,0
"CXAUQ_2781",1000,154,471,"M",56,"QLD","Urban","Tablet_Android","App","Monthly",45,"6:00 PM - 12:00 AM",11,4,4,"BNPL","Y",4,8
"CXAUQ_739",1000,285,0,"F",51,"SA","Rural","Tablet_Android","Browser","Monthly",15,"12:00 PM - 6:00 PM",7,5,4,"BNPL","N",0,0
"CXAUQ_1748",40,50,457,"F",37,"VIC","Urban","Phone_Android","App","Daily",21,"6:00 PM - 12:00 AM",1,3,1,"BNPL","Y",11,0
"CXAUQ_458",40,50,0,"F",23,"SA","Urban","Phone_iOS","Browser","Daily",7,"12:00 PM - 6:00 PM",1,3,3,"eWallet","N",0,0
"CXAUQ_1104",40,82,40,"M",24,"TAS","Urban","Tablet_Android","App","Weekly",52,"12:00 AM - 6:00 AM",2,1,3,"eWallet","Y",10,0
"CXAUQ_1166",1250,87,93,"M",44,"NT","Urban","Tablet_Android","Browser","Monthly",15,"12:00 AM - 6:00 AM",1,3,4,"eWallet","N",0,0
"CXAUQ_908",40,59,40,"M",58,"VIC","Urban","Phone_iOS","Browser","Daily",1,"12:00 AM - 6:00 AM",1,1,3,"Card","N",0,0
"CXAUQ_961",750,170,443,"M",52,"NSW","Urban","Phone_Android","Browser","Daily",36,"12:00 AM - 6:00 AM",5,5,4,"eWallet","N",0,0
"CXAUQ_1728",900,50,45,"M",49,"QLD","Rural","Tablet_Android","App","Weekly",58,"6:00 PM - 12:00 AM",13,3,4,"eWallet","Y",14,1
"CXAUQ_422",1300,177,0,"F",49,"VIC","Urban","Tablet_Android","App","Monthly",34,"12:00 PM - 6:00 PM",9,5,4,"BNPL","Y",17,0
"CXAUQ_2579",1350,178,152,"M",54,"NSW","Urban","Phone_Android","Browser","Weekly",28,"6:00 PM - 12:00 AM",9,4,4,"BNPL","N",0,0
"CXAUQ_1377",40,101,90,"F",20,"NSW","Rural","Phone_iOS","App","Daily",52,"6:00 PM - 12:00 AM",1,1,4,"eWallet","Y",28,5
"CXAUQ_208",600,50,68,"F",40,"VIC","Rural","Tablet_iOS","Browser","Weekly",49,"12:00 PM - 6:00 PM",3,1,4,"eWallet","N",0,0
"CXAUQ_1931",40,181,368,"F",44,"VIC","Rural","Phone_iOS","Browser","Daily",46,"6:00 AM - 12:00 PM",3,2,2,"BNPL","N",0,0
"CXAUQ_1113",40,233,70,"M",20,"WA","Urban","Phone_Android","App","Weekly",29,"12:00 AM - 6:00 AM",1,3,3,"eWallet","Y",19,8
"CXAUQ_1340",40,180,64,"F",45,"VIC","Urban","Phone_iOS","Browser","Daily",47,"6:00 PM - 12:00 AM",3,2,3,"eWallet","N",0,0
"CXAUQ_1083",40,272,295,"F",21,"NSW","Urban","Phone_Android","Browser","Daily",18,"12:00 AM - 6:00 AM",6,2,1,"BNPL","N",0,0
"CXAUQ_2647",40,260,314,"M",29,"NSW","Urban","Phone_iOS","App","Daily",36,"6:00 PM - 12:00 AM",5,2,3,"eWallet","Y",23,0
"CXAUQ_939",40,116,208,"M",30,"SA","Urban","Tablet_iOS","Browser","Weekly",29,"12:00 AM - 6:00 AM",5,1,2,"BNPL","N",0,0
"CXAUQ_2491",500,50,311,"F",35,"WA","Urban","Phone_iOS","App","Monthly",41,"6:00 PM - 12:00 AM",4,2,4,"Card","Y",19,2
"CXAUQ_986",550,52,301,"M",42,"VIC","Rural","Phone_iOS","App","Weekly",51,"12:00 AM - 6:00 AM",6,0,4,"eWallet","Y",9,0
"CXAUQ_570",800,173,499,"M",47,"TAS","Rural","Phone_Android","Browser","Weekly",52,"12:00 PM - 6:00 PM",14,5,4,"BNPL","N",0,0
"CXAUQ_940",40,239,120,"F",26,"NSW","Urban","Phone_iOS","App","Daily",9,"12:00 AM - 6:00 AM",3,1,3,"Card","Y",9,0
"CXAUQ_1506",1100,217,147,"F",46,"NSW","Rural","Phone_Android","App","Daily",50,"6:00 PM - 12:00 AM",4,5,4,"eWallet","Y",19,0
"CXAUQ_448",650,158,0,"F",51,"VIC","Urban","Phone_iOS","App","Weekly",30,"12:00 PM - 6:00 PM",7,3,4,"BNPL","Y",15,0
"CXAUQ_1787",40,153,355,"M",39,"TAS","Urban","Phone_Android","App","Weekly",31,"6:00 PM - 12:00 AM",3,3,2,"BNPL","Y",3,0
"CXAUQ_2280",1250,266,458,"F",46,"NT","Rural","Phone_iOS","Browser","Weekly",40,"6:00 AM - 12:00 PM",7,5,4,"BNPL","N",0,0
"CXAUQ_1655",40,71,40,"F",46,"NSW","Rural","Phone_iOS","Browser","Daily",18,"6:00 PM - 12:00 AM",1,4,4,"eWallet","N",0,0
"CXAUQ_2605",1750,170,49,"F",52,"SA","Urban","Phone_Android","Browser","Monthly",41,"6:00 PM - 12:00 AM",3,4,4,"BNPL","N",0,0
"CXAUQ_2583",1650,222,40,"F",57,"NSW","Urban","Tablet_Android","Browser","Daily",42,"6:00 PM - 12:00 AM",14,5,4,"BNPL","N",0,0
"CXAUQ_1855",40,170,169,"M",25,"VIC","Urban","Phone_iOS","Browser","Weekly",52,"6:00 AM - 12:00 PM",1,2,3,"eWallet","N",0,0
"CXAUQ_1745",40,73,447,"M",33,"VIC","Urban","Phone_iOS","Browser","Weekly",28,"6:00 PM - 12:00 AM",1,4,2,"BNPL","N",0,0
"CXAUQ_742",1600,204,0,"M",60,"QLD","Urban","Tablet_Android","App","Weekly",34,"12:00 PM - 6:00 PM",14,5,4,"eWallet","Y",9,0
"CXAUQ_2274",1100,152,441,"M",49,"SA","Urban","Tablet_Android","Browser","Weekly",48,"6:00 AM - 12:00 PM",8,5,4,"BNPL","N",0,0
"CXAUQ_174",1000,195,320,"M",57,"NSW","Urban","Phone_Android","Browser","Daily",40,"12:00 PM - 6:00 PM",14,4,4,"BNPL","N",0,0
"CXAUQ_2262",40,282,40,"F",20,"NSW","Urban","Tablet_Android","Browser","Weekly",43,"6:00 AM - 12:00 PM",2,1,3,"eWallet","N",0,0
"CXAUQ_1841",650,146,349,"M",54,"VIC","Urban","Tablet_Android","Browser","Daily",56,"6:00 AM - 12:00 PM",5,5,4,"BNPL","N",0,0
"CXAUQ_2279",950,219,188,"M",54,"QLD","Rural","Tablet_Android","Browser","Weekly",53,"6:00 AM - 12:00 PM",9,5,4,"eWallet","N",0,0
"CXAUQ_923",40,126,63,"F",22,"ACT","Urban","Phone_iOS","Browser","Daily",46,"12:00 AM - 6:00 AM",6,2,3,"eWallet","N",0,0
"CXAUQ_272",1300,195,120,"M",60,"NSW","Urban","Phone_Android","Browser","Daily",44,"12:00 PM - 6:00 PM",14,5,4,"BNPL","N",0,0
"CXAUQ_2837",40,210,105,"M",20,"SA","Rural","Phone_Android","Browser","Daily",52,"6:00 PM - 12:00 AM",1,1,4,"eWallet","N",0,0
"CXAUQ_540",1500,50,0,"F",51,"NSW","Rural","Phone_Android","Browser","Monthly",24,"12:00 PM - 6:00 PM",2,5,4,"BNPL","N",0,0
"CXAUQ_2548",40,170,344,"M",43,"NSW","Rural","Phone_iOS","Browser","Daily",28,"6:00 PM - 12:00 AM",6,1,4,"eWallet","N",0,0
"CXAUQ_124",40,50,380,"M",21,"NT","Urban","Phone_iOS","Browser","Daily",15,"12:00 PM - 6:00 PM",1,2,2,"BNPL","N",0,0
"CXAUQ_1220",40,294,40,"F",31,"QLD","Rural","Phone_Android","Browser","Weekly",21,"12:00 AM - 6:00 AM",3,3,4,"eWallet","N",0,0
"CXAUQ_2497",40,224,429,"M",23,"ACT","Urban","Phone_iOS","Browser","Daily",14,"6:00 PM - 12:00 AM",6,1,3,"eWallet","N",0,0
"CXAUQ_344",1450,237,0,"M",53,"NT","Urban","Phone_Android","Browser","Monthly",49,"12:00 PM - 6:00 PM",5,4,4,"BNPL","N",0,0
"CXAUQ_2533",40,61,337,"M",60,"TAS","Urban","Phone_iOS","App","Daily",46,"6:00 PM - 12:00 AM",1,3,3,"eWallet","Y",22,0
"CXAUQ_2413",750,169,497,"M",45,"VIC","Urban","Tablet_Android","Browser","Monthly",38,"6:00 AM - 12:00 PM",4,3,4,"BNPL","N",0,0
"CXAUQ_233",40,50,413,"F",21,"WA","Urban","Tablet_iOS","Browser","Daily",42,"12:00 PM - 6:00 PM",1,2,1,"BNPL","N",0,0
"CXAUQ_2670",650,217,40,"M",42,"NSW","Urban","Tablet_iOS","App","Daily",41,"6:00 PM - 12:00 AM",3,1,4,"BNPL","Y",11,0
"CXAUQ_332",40,50,0,"F",37,"VIC","Urban","Phone_iOS","App","Daily",7,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",13,0
"CXAUQ_886",300,183,242,"F",26,"WA","Urban","Phone_iOS","Browser","Daily",34,"12:00 AM - 6:00 AM",3,2,3,"eWallet","N",0,0
"CXAUQ_920",40,82,41,"M",35,"NSW","Urban","Tablet_iOS","Browser","Daily",30,"12:00 AM - 6:00 AM",1,1,3,"eWallet","N",0,0
"CXAUQ_1598",700,117,388,"F",40,"NSW","Urban","Tablet_iOS","Browser","Daily",58,"6:00 PM - 12:00 AM",5,4,4,"BNPL","N",0,0
"CXAUQ_669",40,180,180,"M",25,"TAS","Urban","Phone_iOS","App","Monthly",36,"12:00 PM - 6:00 PM",1,1,2,"BNPL","Y",12,0
"CXAUQ_2007",600,82,136,"F",43,"QLD","Urban","Phone_iOS","Browser","Weekly",21,"6:00 AM - 12:00 PM",1,3,4,"eWallet","N",0,0
"CXAUQ_2342",1500,210,438,"F",53,"VIC","Rural","Tablet_Android","Browser","Monthly",50,"6:00 AM - 12:00 PM",9,5,4,"BNPL","N",0,0
"CXAUQ_156",1150,264,372,"F",55,"NSW","Rural","Tablet_Android","Browser","Daily",10,"12:00 PM - 6:00 PM",10,4,4,"BNPL","N",0,0
"CXAUQ_535",1050,249,500,"F",58,"TAS","Urban","Tablet_Android","Browser","Monthly",48,"12:00 PM - 6:00 PM",11,5,4,"BNPL","N",0,0
"CXAUQ_1956",750,211,46,"M",50,"SA","Rural","Phone_iOS","Browser","Weekly",56,"6:00 AM - 12:00 PM",4,3,4,"eWallet","N",0,0
"CXAUQ_829",40,114,57,"F",19,"QLD","Rural","Phone_iOS","Browser","Weekly",57,"12:00 AM - 6:00 AM",1,2,4,"eWallet","N",0,0
"CXAUQ_593",500,120,310,"M",34,"ACT","Urban","Phone_iOS","Browser","Weekly",8,"12:00 PM - 6:00 PM",1,1,4,"Card","N",0,0
"CXAUQ_1795",40,102,67,"M",57,"QLD","Urban","Tablet_Android","Browser","Weekly",39,"6:00 AM - 12:00 PM",1,5,3,"eWallet","N",0,0
"CXAUQ_2801",500,226,300,"F",34,"VIC","Urban","Phone_iOS","App","Monthly",44,"6:00 PM - 12:00 AM",3,2,4,"Card","Y",2,0
"CXAUQ_2310",950,179,462,"M",51,"NSW","Rural","Tablet_Android","App","Daily",56,"6:00 AM - 12:00 PM",3,5,4,"BNPL","Y",27,0
"CXAUQ_569",1350,262,0,"M",54,"TAS","Urban","Phone_iOS","Browser","Weekly",29,"12:00 PM - 6:00 PM",5,5,4,"BNPL","N",0,0
"CXAUQ_2154",40,70,362,"M",44,"VIC","Urban","Phone_iOS","Browser","Weekly",35,"6:00 AM - 12:00 PM",6,3,2,"BNPL","N",0,0
"CXAUQ_96",40,261,131,"M",22,"NSW","Urban","Phone_iOS","App","Monthly",2,"12:00 PM - 6:00 PM",6,2,3,"Card","Y",25,8
"CXAUQ_1935",40,51,247,"F",29,"VIC","Rural","Phone_iOS","Browser","Daily",47,"6:00 AM - 12:00 PM",1,3,3,"BNPL","N",0,0
"CXAUQ_1486",40,221,399,"M",38,"WA","Urban","Tablet_iOS","Browser","Weekly",52,"6:00 PM - 12:00 AM",5,1,2,"BNPL","N",0,0
"CXAUQ_1980",40,186,139,"F",39,"NSW","Rural","Phone_iOS","App","Daily",45,"6:00 AM - 12:00 PM",3,1,4,"eWallet","Y",23,0
"CXAUQ_2831",40,89,121,"F",46,"VIC","Urban","Phone_Android","App","Daily",53,"6:00 PM - 12:00 AM",1,4,3,"eWallet","Y",21,0
"CXAUQ_1413",40,83,182,"M",30,"ACT","Urban","Phone_iOS","Browser","Weekly",45,"6:00 PM - 12:00 AM",1,2,3,"eWallet","N",0,0
"CXAUQ_1187",1350,99,441,"M",52,"NSW","Rural","Tablet_Android","Browser","Weekly",13,"12:00 AM - 6:00 AM",12,3,4,"BNPL","N",0,0
"CXAUQ_560",800,62,466,"F",59,"NSW","Urban","Tablet_Android","Browser","Daily",3,"12:00 PM - 6:00 PM",2,5,4,"BNPL","N",0,0
"CXAUQ_1816",600,61,397,"F",30,"ACT","Urban","Phone_iOS","Browser","Weekly",12,"6:00 AM - 12:00 PM",1,2,4,"BNPL","N",0,0
"CXAUQ_1969",40,74,467,"F",31,"SA","Urban","Phone_iOS","Browser","Daily",45,"6:00 AM - 12:00 PM",1,1,1,"BNPL","N",0,0
"CXAUQ_682",1200,199,0,"M",42,"NSW","Urban","Tablet_Android","App","Daily",15,"12:00 PM - 6:00 PM",3,4,4,"BNPL","Y",14,0
"CXAUQ_256",1200,222,80,"M",53,"NT","Urban","Tablet_Android","App","Weekly",22,"12:00 PM - 6:00 PM",7,5,4,"BNPL","Y",22,0
"CXAUQ_1162",40,66,265,"M",57,"NSW","Urban","Phone_Android","Browser","Daily",18,"12:00 AM - 6:00 AM",1,4,2,"BNPL","N",0,0
"CXAUQ_112",40,140,154,"M",23,"NSW","Urban","Phone_iOS","App","Daily",43,"12:00 PM - 6:00 PM",5,2,3,"eWallet","Y",14,0
"CXAUQ_1049",236,136,287,"M",61,"WA","Rural","Tablet_iOS","Browser","Daily",22,"12:00 PM - 6:00 PM",3,2,4,"Card","N",0,0
"CXAUQ_1021",250,53,272,"F",30,"NSW","Urban","Phone_iOS","App","Daily",3,"12:00 AM - 6:00 AM",2,2,2,"BNPL","Y",15,0
"CXAUQ_1583",1300,86,387,"M",56,"ACT","Urban","Phone_Android","Browser","Weekly",45,"6:00 PM - 12:00 AM",7,5,4,"BNPL","N",0,0
"CXAUQ_798",40,50,40,"F",33,"VIC","Urban","Phone_iOS","App","Daily",3,"12:00 AM - 6:00 AM",1,4,3,"Card","Y",20,0
